Region,Outlier
Midwest,26.0
Midwest,30.0
Midwest,36.0
Midwest,22.0
Midwest,57.0
Midwest,24.0
Midwest,36.0
Midwest,46.0
Midwest,44.0
Midwest,61.0
Midwest,34.0
Midwest,53.0
Midwest,37.0
Midwest,32.0
Midwest,41.0
Midwest,53.0
Midwest,45.0
Midwest,37.0
Midwest,30.0
Midwest,30.0
Midwest,28.0
Midwest,28.0
Midwest,63.0
Midwest,43.0
Midwest,142.0
Midwest,24.0
Midwest,42.0
Midwest,31.0
Midwest,37.0
Midwest,25.0
Midwest,37.0
Midwest,58.0
Midwest,42.0
Midwest,53.0
Midwest,34.0
Midwest,37.0
Midwest,40.0
Midwest,33.0
Midwest,24.0
Midwest,28.0
Midwest,27.0
Midwest,31.0
Midwest,39.0
Midwest,21.0
Midwest,29.0
Midwest,30.0
Midwest,33.0
Midwest,36.0
Midwest,25.0
Midwest,34.0
Midwest,28.0
Midwest,21.0
Midwest,34.0
Midwest,35.0
Midwest,22.0
Midwest,31.0
Midwest,25.0
Midwest,22.0
Midwest,29.0
Midwest,27.0
Midwest,37.0
Midwest,23.0
Midwest,28.0
Midwest,25.0
Midwest,33.0
Midwest,23.0
Midwest,25.0
Midwest,25.0
Midwest,25.0
Midwest,36.0
Midwest,25.0
Midwest,27.0
Midwest,27.0
Midwest,54.0
Midwest,21.0
Midwest,29.0
Midwest,27.0
Midwest,31.0
Midwest,28.0
Midwest,25.0
Midwest,48.0
Midwest,46.0
Midwest,43.0
Midwest,25.0
Midwest,31.0
Midwest,47.0
Midwest,23.0
Midwest,30.0
Midwest,28.0
Midwest,28.0
Midwest,30.0
Midwest,22.0
Midwest,21.0
Midwest,21.0
Midwest,22.0
Midwest,23.0
Midwest,27.0
Midwest,23.0
Midwest,23.0
Midwest,27.0
Midwest,29.0
Midwest,39.0
Midwest,22.0
Midwest,40.0
Midwest,29.0
Midwest,37.0
Midwest,23.0
Midwest,32.0
Midwest,22.0
Midwest,42.0
Midwest,23.0
Midwest,21.0
Midwest,22.0
Midwest,24.0
Midwest,32.0
Midwest,37.0
Midwest,23.0
Midwest,54.0
Midwest,22.0
Midwest,42.0
Midwest,50.0
Midwest,32.0
Midwest,22.0
Midwest,23.0
Midwest,21.0
Midwest,23.0
Midwest,27.0
Midwest,27.0
Midwest,32.0
Midwest,22.0
Midwest,26.0
Midwest,23.0
Midwest,21.0
Midwest,42.0
Midwest,25.0
Midwest,25.0
Midwest,21.0
Midwest,21.0
Midwest,34.0
Midwest,68.0
Midwest,39.0
Midwest,34.0
Midwest,25.0
Midwest,27.0
Midwest,44.0
Midwest,27.0
Midwest,46.0
Midwest,41.0
Midwest,23.0
Midwest,40.0
Midwest,23.0
Midwest,45.0
Midwest,26.0
Midwest,27.0
Midwest,45.0
Midwest,30.0
Midwest,62.0
Midwest,56.0
Midwest,21.0
Midwest,28.0
Midwest,74.0
Midwest,51.0
Midwest,99.0
Midwest,57.0
Midwest,32.0
Midwest,73.0
Midwest,49.0
Midwest,68.0
Midwest,39.0
Midwest,52.0
Midwest,30.0
Midwest,23.0
Midwest,24.0
Midwest,28.0
Midwest,36.0
Midwest,83.0
Midwest,67.0
Midwest,35.0
Midwest,24.0
Midwest,40.0
Midwest,54.0
Midwest,34.0
Midwest,28.0
Midwest,120.0
Midwest,73.0
Midwest,53.0
Midwest,69.0
Midwest,26.0
Midwest,27.0
Midwest,61.0
Midwest,24.0
Midwest,38.0
Midwest,24.0
Midwest,35.0
Midwest,30.0
Midwest,35.0
Midwest,29.0
Midwest,27.0
Midwest,21.0
Midwest,21.0
Midwest,25.0
Midwest,24.0
Midwest,23.0
Midwest,43.0
Midwest,46.0
Midwest,52.0
Midwest,37.0
Midwest,51.0
Midwest,42.0
Midwest,47.0
Midwest,24.0
Midwest,76.0
Midwest,39.0
Midwest,34.0
Midwest,44.0
Midwest,36.0
Midwest,111.0
Midwest,40.0
Midwest,26.0
Midwest,57.0
Midwest,167.0
Midwest,53.0
Midwest,105.0
Midwest,69.0
Midwest,51.0
Midwest,68.0
Midwest,57.0
Midwest,51.0
Midwest,93.0
Midwest,39.0
Midwest,42.0
Midwest,139.0
Midwest,98.0
Midwest,58.0
Midwest,40.0
Midwest,175.0
Midwest,109.0
Midwest,58.0
Midwest,132.0
Midwest,124.0
Midwest,341.0
Midwest,160.0
Midwest,22.0
Midwest,25.0
Midwest,50.0
Midwest,24.0
Midwest,27.0
Midwest,34.0
Midwest,53.0
Midwest,79.0
Midwest,26.0
Midwest,86.0
Midwest,32.0
Midwest,33.0
Midwest,77.0
Midwest,36.0
Midwest,60.0
Midwest,56.0
Midwest,44.0
Midwest,24.0
Midwest,52.0
Midwest,36.0
Midwest,83.0
Midwest,34.0
Midwest,66.0
Midwest,25.0
Midwest,34.0
Midwest,31.0
Midwest,43.0
Midwest,55.0
Midwest,35.0
Midwest,29.0
Midwest,44.0
Midwest,48.0
Midwest,85.0
Midwest,36.0
Midwest,57.0
Midwest,39.0
Midwest,91.0
Midwest,44.0
Midwest,75.0
Midwest,160.0
Midwest,162.0
Midwest,157.0
Midwest,90.0
Midwest,219.0
Midwest,62.0
Midwest,482.0
Midwest,283.0
Midwest,135.0
Midwest,233.0
Midwest,224.0
Midwest,492.0
Midwest,94.0
Midwest,27.0
Midwest,23.0
Midwest,25.0
Midwest,26.0
Midwest,26.0
Midwest,23.0
Midwest,26.0
Midwest,29.0
Midwest,26.0
Midwest,24.0
Midwest,54.0
Midwest,22.0
Midwest,22.0
Midwest,27.0
Midwest,65.0
Midwest,21.0
Midwest,22.0
Midwest,24.0
Midwest,22.0
Midwest,22.0
Midwest,23.0
Midwest,36.0
Midwest,36.0
Midwest,23.0
Midwest,37.0
Midwest,23.0
Midwest,38.0
Midwest,73.0
Midwest,61.0
Midwest,27.0
Midwest,47.0
Midwest,50.0
Midwest,23.0
Midwest,22.0
Midwest,24.0
Midwest,32.0
Midwest,28.0
Midwest,29.0
Midwest,24.0
Midwest,37.0
Midwest,37.0
Midwest,22.0
Midwest,41.0
Midwest,31.0
Midwest,28.0
Midwest,27.0
Midwest,37.0
Midwest,31.0
Midwest,24.0
Midwest,36.0
Midwest,36.0
Midwest,40.0
Midwest,25.0
Midwest,42.0
Midwest,68.0
Midwest,32.0
Midwest,29.0
Midwest,38.0
Midwest,58.0
Midwest,24.0
Midwest,25.0
Midwest,36.0
Midwest,22.0
Midwest,21.0
Midwest,95.0
Midwest,39.0
Midwest,52.0
Midwest,27.0
Midwest,21.0
Midwest,25.0
Midwest,44.0
Midwest,36.0
Midwest,50.0
Midwest,37.0
Midwest,30.0
Midwest,22.0
Midwest,22.0
Midwest,375.0
Midwest,28.0
Midwest,26.0
Midwest,27.0
Midwest,21.0
Midwest,32.0
Midwest,24.0
Midwest,23.0
Midwest,21.0
Midwest,31.0
Midwest,47.0
Midwest,26.0
Midwest,75.0
Midwest,78.0
Midwest,102.0
Midwest,129.0
Midwest,45.0
Midwest,219.0
Midwest,124.0
Midwest,28.0
Midwest,56.0
Midwest,30.0
Midwest,93.0
Midwest,21.0
Midwest,21.0
Midwest,30.0
Midwest,21.0
Midwest,179.0
Midwest,271.0
Midwest,208.0
Midwest,128.0
Midwest,148.0
Midwest,172.0
Midwest,214.0
Midwest,248.0
Midwest,283.0
Midwest,142.0
Midwest,116.0
Midwest,153.0
Midwest,65.0
Midwest,270.0
Midwest,213.0
Midwest,175.0
Midwest,158.0
Midwest,122.0
Midwest,113.0
Midwest,109.0
Midwest,222.0
Midwest,182.0
Midwest,184.0
Midwest,65.0
Midwest,72.0
Midwest,115.0
Midwest,118.0
Midwest,162.0
Midwest,165.0
Midwest,136.0
Midwest,63.0
Midwest,39.0
Midwest,110.0
Midwest,74.0
Midwest,117.0
Midwest,221.0
Midwest,105.0
Midwest,93.0
Midwest,54.0
Midwest,91.0
Midwest,70.0
Midwest,145.0
Midwest,124.0
Midwest,157.0
Midwest,114.0
Midwest,73.0
Midwest,1662.0
Midwest,177.0
Midwest,21.0
Midwest,49.0
Midwest,24.0
Midwest,25.0
Midwest,26.0
Midwest,22.0
Midwest,28.0
Midwest,28.0
Midwest,24.0
Midwest,23.0
Midwest,28.0
Midwest,32.0
Midwest,21.0
Midwest,30.0
Midwest,23.0
Midwest,30.0
Midwest,26.0
Midwest,30.0
Midwest,40.0
Midwest,46.0
Midwest,49.0
Midwest,58.0
Midwest,46.0
Midwest,21.0
Midwest,74.0
Midwest,34.0
Midwest,40.0
Midwest,123.0
Midwest,72.0
Midwest,55.0
Midwest,37.0
Midwest,43.0
Midwest,63.0
Midwest,69.0
Midwest,89.0
Midwest,90.0
Midwest,72.0
Midwest,64.0
Midwest,279.0
Midwest,102.0
Midwest,30.0
Midwest,24.0
Midwest,23.0
Midwest,29.0
Midwest,24.0
Midwest,33.0
Midwest,21.0
Midwest,26.0
Midwest,109.0
Midwest,106.0
Midwest,30.0
Midwest,36.0
Midwest,31.0
Midwest,22.0
Midwest,24.0
Midwest,50.0
Midwest,29.0
Midwest,56.0
Midwest,32.0
Midwest,37.0
Midwest,96.0
Midwest,54.0
Midwest,62.0
Midwest,32.0
Midwest,21.0
Midwest,95.0
Midwest,40.0
Midwest,41.0
Midwest,28.0
Midwest,44.0
Midwest,22.0
Midwest,34.0
Midwest,22.0
Midwest,32.0
Midwest,32.0
Midwest,27.0
Midwest,30.0
Midwest,34.0
Midwest,29.0
Midwest,28.0
Midwest,23.0
Midwest,66.0
Midwest,35.0
Midwest,432.0
Midwest,25.0
Midwest,21.0
Midwest,28.0
Midwest,26.0
Midwest,28.0
Midwest,23.0
Midwest,36.0
Midwest,23.0
Midwest,51.0
Midwest,33.0
Midwest,21.0
Midwest,31.0
Midwest,27.0
Midwest,201.0
Midwest,32.0
Midwest,68.0
Midwest,25.0
Midwest,27.0
Midwest,23.0
Midwest,63.0
Midwest,23.0
Midwest,46.0
Midwest,38.0
Midwest,23.0
Midwest,21.0
Midwest,23.0
Midwest,23.0
Midwest,32.0
Midwest,22.0
Midwest,38.0
Midwest,85.0
Midwest,37.0
Midwest,46.0
Midwest,21.0
Midwest,21.0
Midwest,24.0
Midwest,32.0
Midwest,29.0
Midwest,49.0
Midwest,27.0
Midwest,21.0
Midwest,33.0
Midwest,25.0
Midwest,22.0
Midwest,44.0
Midwest,86.0
Midwest,37.0
Midwest,55.0
Midwest,35.0
Midwest,23.0
Midwest,264.0
Midwest,43.0
Midwest,55.0
Midwest,33.0
Midwest,32.0
Midwest,22.0
Midwest,24.0
Midwest,48.0
Midwest,27.0
Midwest,42.0
Midwest,32.0
Midwest,41.0
Midwest,52.0
Midwest,30.0
Midwest,31.0
Midwest,37.0
Midwest,46.0
Midwest,38.0
Midwest,22.0
Midwest,39.0
Midwest,22.0
Midwest,22.0
Midwest,30.0
Midwest,27.0
Midwest,34.0
Midwest,49.0
Midwest,25.0
Midwest,38.0
Midwest,36.0
Midwest,41.0
Midwest,52.0
Midwest,111.0
Midwest,34.0
Midwest,108.0
Midwest,90.0
Midwest,85.0
Midwest,30.0
Midwest,72.0
Midwest,76.0
Midwest,89.0
Midwest,100.0
Midwest,158.0
Midwest,46.0
Midwest,65.0
Midwest,55.0
Midwest,48.0
Midwest,113.0
Midwest,142.0
Midwest,89.0
Midwest,64.0
Midwest,44.0
Midwest,44.0
Midwest,100.0
Midwest,65.0
Midwest,75.0
Midwest,75.0
Midwest,54.0
Midwest,67.0
Midwest,63.0
Midwest,59.0
Midwest,50.0
Midwest,40.0
Midwest,39.0
Midwest,43.0
Midwest,30.0
Midwest,74.0
Midwest,34.0
Midwest,31.0
Midwest,24.0
Midwest,30.0
Midwest,55.0
Midwest,70.0
Midwest,42.0
Midwest,62.0
Midwest,637.0
Midwest,73.0
Midwest,21.0
Midwest,30.0
Midwest,104.0
Midwest,27.0
Midwest,40.0
Midwest,31.0
Midwest,28.0
Midwest,32.0
Midwest,27.0
Midwest,28.0
Midwest,48.0
Midwest,32.0
Midwest,30.0
Midwest,83.0
Midwest,65.0
Midwest,70.0
Midwest,23.0
Midwest,186.0
Midwest,74.0
Midwest,40.0
Midwest,28.0
South,73.0
South,41.0
South,81.0
South,42.0
South,55.0
South,60.0
South,58.0
South,66.0
South,60.0
South,42.0
South,108.0
South,40.0
South,37.0
South,47.0
South,49.0
South,39.0
South,61.0
South,75.0
South,46.0
South,77.0
South,101.0
South,45.0
South,46.0
South,53.0
South,37.0
South,114.0
South,100.0
South,37.0
South,58.0
South,59.0
South,44.0
South,52.0
South,52.0
South,55.0
South,48.0
South,41.0
South,55.0
South,56.0
South,52.0
South,45.0
South,69.0
South,83.0
South,51.0
South,59.0
South,46.0
South,38.0
South,43.0
South,46.0
South,166.0
South,164.0
South,44.0
South,40.0
South,37.0
South,63.0
South,58.0
South,45.0
South,39.0
South,42.0
South,44.0
South,39.0
South,78.0
South,62.0
South,79.0
South,41.0
South,40.0
South,45.0
South,45.0
South,43.0
South,44.0
South,47.0
South,45.0
South,167.0
South,38.0
South,40.0
South,140.0
South,115.0
South,69.0
South,37.0
South,51.0
South,53.0
South,44.0
South,57.0
South,43.0
South,44.0
South,42.0
South,47.0
South,271.0
South,298.0
South,186.0
South,210.0
South,183.0
South,149.0
South,322.0
South,275.0
South,227.0
South,141.0
South,157.0
South,123.0
South,98.0
South,121.0
South,107.0
South,227.0
South,101.0
South,72.0
South,146.0
South,141.0
South,116.0
South,136.0
South,42.0
South,100.0
South,59.0
South,407.0
South,163.0
South,157.0
South,263.0
South,145.0
South,148.0
South,253.0
South,122.0
South,93.0
South,130.0
South,147.0
South,105.0
South,113.0
South,104.0
South,98.0
South,145.0
South,172.0
South,131.0
South,130.0
South,84.0
South,128.0
South,150.0
South,45.0
South,39.0
South,39.0
South,38.0
South,50.0
South,38.0
South,37.0
South,99.0
South,52.0
South,98.0
South,66.0
South,148.0
South,561.0
South,117.0
South,153.0
South,68.0
South,113.0
South,205.0
South,45.0
South,78.0
South,121.0
South,88.0
South,52.0
South,50.0
South,125.0
South,44.0
South,38.0
South,39.0
South,68.0
South,99.0
South,118.0
South,87.0
South,68.0
South,44.0
South,41.0
South,89.0
South,67.0
South,64.0
South,72.0
South,47.0
South,47.0
South,82.0
South,51.0
South,42.0
South,73.0
South,97.0
South,55.0
South,44.0
South,77.0
South,62.0
South,45.0
South,97.0
South,46.0
South,64.0
South,113.0
South,44.0
South,92.0
South,54.0
South,64.0
South,41.0
South,66.0
South,56.0
South,71.0
South,70.0
South,44.0
South,41.0
South,41.0
South,66.0
South,81.0
South,220.0
South,387.0
South,534.0
South,88.0
South,84.0
South,98.0
South,167.0
South,153.0
South,271.0
South,112.0
South,570.0
South,74.0
South,90.0
South,78.0
South,89.0
South,125.0
South,70.0
South,52.0
South,64.0
South,128.0
South,76.0
South,51.0
South,130.0
South,44.0
South,187.0
South,60.0
South,57.0
South,96.0
South,61.0
South,62.0
South,59.0
South,56.0
South,51.0
South,83.0
South,54.0
South,53.0
South,38.0
South,42.0
South,50.0
South,38.0
South,94.0
South,50.0
South,105.0
South,53.0
South,59.0
South,49.0
South,109.0
South,90.0
South,88.0
South,228.0
South,130.0
South,46.0
South,63.0
South,84.0
South,65.0
South,111.0
South,66.0
South,39.0
South,89.0
South,63.0
South,95.0
South,61.0
South,40.0
South,40.0
South,42.0
South,39.0
South,41.0
South,56.0
South,41.0
South,37.0
South,50.0
South,39.0
South,43.0
South,44.0
South,69.0
South,38.0
South,65.0
South,44.0
South,47.0
South,40.0
South,37.0
South,45.0
South,82.0
South,48.0
South,49.0
South,56.0
South,44.0
South,64.0
South,55.0
South,62.0
South,40.0
South,53.0
South,38.0
South,40.0
South,38.0
South,55.0
South,45.0
South,122.0
South,65.0
South,71.0
South,111.0
South,146.0
South,116.0
South,51.0
South,52.0
South,62.0
South,45.0
South,39.0
South,57.0
South,52.0
South,67.0
South,67.0
South,46.0
South,67.0
South,43.0
South,52.0
South,46.0
South,39.0
South,40.0
South,71.0
South,42.0
South,51.0
South,52.0
South,54.0
South,51.0
South,54.0
South,61.0
South,60.0
South,75.0
South,47.0
South,95.0
South,39.0
South,56.0
South,39.0
South,46.0
South,58.0
South,103.0
South,50.0
South,92.0
South,169.0
South,153.0
South,210.0
South,124.0
South,109.0
South,74.0
South,72.0
South,77.0
South,77.0
South,91.0
South,41.0
South,94.0
South,66.0
South,80.0
South,65.0
South,56.0
South,78.0
South,65.0
South,53.0
South,142.0
South,54.0
South,60.0
South,52.0
South,50.0
South,37.0
South,44.0
South,39.0
South,57.0
South,39.0
South,46.0
South,38.0
South,53.0
South,75.0
South,59.0
South,50.0
South,61.0
South,53.0
South,97.0
South,61.0
South,60.0
South,40.0
South,75.0
South,40.0
South,68.0
South,54.0
South,48.0
South,38.0
South,54.0
South,57.0
South,51.0
South,51.0
South,57.0
South,45.0
South,39.0
South,63.0
South,84.0
South,40.0
South,118.0
South,44.0
South,37.0
South,40.0
South,44.0
South,139.0
South,43.0
South,50.0
South,44.0
South,66.0
South,40.0
South,43.0
South,42.0
South,61.0
South,40.0
South,58.0
South,55.0
South,46.0
South,57.0
South,37.0
South,50.0
South,44.0
South,59.0
South,83.0
South,41.0
South,40.0
South,76.0
South,62.0
South,56.0
South,123.0
South,41.0
South,120.0
South,37.0
South,44.0
South,101.0
South,75.0
South,56.0
South,38.0
South,44.0
South,38.0
South,41.0
South,42.0
South,39.0
South,79.0
South,70.0
South,55.0
South,161.0
South,97.0
South,71.0
South,185.0
South,73.0
South,102.0
South,57.0
South,67.0
South,81.0
South,93.0
South,57.0
South,63.0
South,85.0
South,61.0
South,55.0
South,83.0
South,57.0
South,95.0
South,41.0
South,56.0
South,57.0
South,85.0
South,86.0
South,94.0
South,73.0
South,63.0
South,48.0
South,49.0
South,61.0
South,94.0
South,91.0
South,74.0
South,60.0
South,42.0
South,46.0
South,71.0
South,112.0
South,272.0
South,63.0
South,89.0
South,110.0
South,49.0
South,55.0
South,66.0
South,86.0
South,88.0
South,44.0
South,88.0
South,63.0
South,58.0
South,61.0
South,41.0
South,54.0
South,43.0
South,53.0
South,47.0
South,47.0
South,43.0
South,43.0
South,53.0
South,39.0
South,44.0
South,37.0
South,38.0
South,53.0
South,47.0
South,50.0
South,41.0
South,56.0
South,53.0
South,67.0
South,48.0
South,48.0
South,43.0
South,37.0
South,65.0
South,42.0
South,135.0
South,70.0
South,212.0
South,226.0
South,148.0
South,62.0
South,37.0
South,66.0
South,53.0
South,113.0
South,277.0
South,136.0
South,132.0
South,51.0
South,63.0
South,61.0
South,45.0
South,70.0
South,56.0
South,48.0
South,50.0
South,38.0
South,45.0
South,37.0
South,56.0
South,47.0
South,71.0
South,40.0
South,56.0
South,37.0
South,44.0
South,44.0
South,55.0
South,39.0
South,62.0
South,120.0
South,51.0
South,60.0
South,75.0
South,55.0
South,101.0
South,85.0
South,55.0
South,38.0
South,111.0
South,75.0
South,109.0
South,103.0
South,54.0
South,116.0
South,89.0
South,93.0
South,239.0
South,80.0
South,48.0
South,78.0
South,64.0
South,72.0
South,87.0
South,59.0
South,54.0
South,90.0
South,54.0
South,82.0
South,54.0
South,75.0
South,63.0
South,82.0
South,92.0
South,61.0
South,85.0
South,41.0
South,43.0
South,46.0
South,54.0
South,52.0
South,54.0
South,42.0
South,48.0
South,55.0
South,52.0
South,42.0
South,64.0
South,89.0
South,84.0
South,51.0
South,89.0
South,90.0
South,86.0
South,131.0
South,212.0
South,160.0
South,154.0
South,102.0
South,157.0
South,99.0
South,102.0
South,197.0
South,80.0
South,80.0
South,48.0
South,118.0
South,145.0
South,53.0
South,220.0
South,67.0
South,89.0
South,117.0
South,194.0
South,52.0
South,76.0
South,93.0
South,76.0
South,67.0
South,50.0
South,52.0
South,65.0
South,55.0
South,62.0
South,37.0
South,42.0
South,52.0
South,38.0
South,39.0
South,37.0
South,56.0
South,87.0
South,101.0
South,66.0
South,52.0
South,41.0
South,82.0
South,57.0
South,112.0
South,101.0
South,91.0
South,58.0
South,65.0
South,79.0
South,86.0
South,76.0
South,53.0
South,86.0
South,44.0
South,92.0
South,68.0
South,52.0
South,40.0
South,50.0
South,144.0
South,45.0
South,41.0
South,68.0
South,66.0
South,53.0
South,45.0
South,74.0
South,65.0
South,55.0
South,47.0
South,1099.0
South,1386.0
South,1178.0
South,556.0
South,422.0
South,401.0
South,704.0
South,688.0
South,868.0
South,654.0
South,630.0
South,707.0
South,475.0
South,661.0
South,628.0
South,642.0
South,436.0
South,379.0
South,367.0
South,341.0
South,534.0
South,474.0
South,349.0
South,245.0
South,247.0
South,201.0
South,299.0
South,264.0
South,366.0
South,251.0
South,186.0
South,171.0
South,1124.0
South,126.0
South,263.0
South,246.0
South,232.0
South,181.0
South,133.0
South,130.0
South,140.0
South,173.0
South,215.0
South,189.0
South,161.0
South,91.0
South,164.0
South,143.0
South,61.0
South,45.0
South,57.0
South,38.0
South,40.0
South,38.0
South,40.0
South,40.0
South,63.0
South,51.0
South,56.0
South,44.0
South,41.0
South,46.0
South,49.0
South,45.0
South,42.0
South,48.0
South,41.0
South,45.0
South,86.0
South,50.0
South,45.0
South,55.0
South,49.0
South,37.0
South,89.0
South,76.0
South,59.0
South,37.0
South,51.0
South,42.0
South,41.0
South,44.0
South,50.0
South,55.0
South,46.0
South,50.0
South,132.0
South,52.0
South,37.0
South,103.0
South,123.0
South,44.0
South,226.0
South,81.0
South,72.0
South,77.0
South,86.0
South,153.0
South,68.0
South,84.0
South,63.0
South,69.0
South,114.0
South,39.0
South,43.0
South,110.0
South,94.0
South,106.0
South,51.0
South,59.0
South,39.0
South,79.0
South,49.0
South,57.0
South,44.0
South,83.0
South,95.0
South,46.0
South,53.0
South,187.0
South,40.0
South,58.0
South,43.0
South,37.0
South,40.0
South,39.0
South,74.0
South,39.0
South,59.0
South,53.0
South,51.0
South,38.0
South,42.0
South,39.0
South,222.0
South,284.0
South,343.0
South,165.0
South,204.0
South,181.0
South,353.0
South,321.0
South,277.0
South,271.0
South,93.0
South,211.0
South,231.0
South,190.0
South,138.0
South,209.0
South,120.0
South,102.0
South,105.0
South,130.0
South,151.0
South,199.0
South,138.0
South,104.0
South,100.0
South,74.0
South,147.0
South,138.0
South,152.0
South,115.0
South,107.0
South,69.0
South,223.0
South,124.0
South,434.0
South,164.0
South,139.0
South,91.0
South,99.0
South,68.0
South,84.0
South,165.0
South,179.0
South,140.0
South,88.0
South,67.0
South,107.0
South,124.0
South,140.0
South,170.0
South,99.0
South,118.0
South,137.0
South,105.0
South,148.0
South,242.0
South,540.0
South,211.0
South,124.0
South,175.0
South,122.0
South,106.0
South,87.0
South,83.0
South,60.0
South,52.0
South,88.0
South,94.0
South,96.0
South,89.0
South,68.0
South,38.0
South,42.0
South,39.0
South,73.0
South,55.0
South,67.0
South,55.0
South,73.0
South,56.0
South,48.0
South,58.0
South,64.0
South,39.0
South,59.0
South,68.0
South,64.0
South,52.0
South,49.0
South,53.0
South,44.0
South,42.0
South,79.0
South,101.0
South,90.0
South,115.0
South,49.0
South,118.0
South,85.0
South,45.0
South,37.0
South,108.0
South,42.0
South,57.0
South,42.0
South,40.0
South,64.0
South,46.0
South,47.0
South,41.0
South,37.0
South,40.0
South,47.0
South,44.0
South,41.0
South,70.0
South,55.0
South,41.0
South,39.0
South,374.0
South,473.0
South,529.0
South,332.0
South,348.0
South,399.0
South,366.0
South,302.0
South,403.0
South,319.0
South,144.0
South,265.0
South,202.0
South,230.0
South,266.0
South,346.0
South,198.0
South,130.0
South,237.0
South,246.0
South,210.0
South,232.0
South,281.0
South,147.0
South,93.0
South,139.0
South,204.0
South,197.0
South,220.0
South,210.0
South,229.0
South,123.0
South,322.0
South,210.0
South,153.0
South,160.0
South,281.0
South,164.0
South,119.0
South,107.0
South,138.0
South,127.0
South,221.0
South,160.0
South,152.0
South,150.0
South,151.0
South,137.0
South,37.0
South,66.0
South,38.0
South,39.0
South,38.0
South,102.0
South,52.0
South,76.0
South,39.0
South,43.0
South,75.0
South,48.0
South,46.0
South,49.0
South,37.0
South,108.0
South,54.0
South,41.0
South,276.0
South,308.0
South,159.0
South,53.0
South,92.0
South,108.0
South,96.0
South,49.0
South,47.0
South,61.0
South,46.0
South,118.0
South,115.0
South,88.0
South,52.0
South,62.0
South,100.0
South,98.0
South,98.0
South,48.0
South,58.0
South,96.0
South,95.0
South,57.0
South,42.0
South,43.0
South,41.0
South,50.0
South,62.0
South,70.0
South,40.0
South,142.0
South,43.0
South,41.0
South,61.0
South,71.0
South,37.0
South,50.0
South,51.0
South,49.0
South,45.0
South,279.0
South,135.0
South,123.0
South,125.0
South,75.0
South,87.0
South,129.0
South,158.0
South,183.0
South,98.0
South,103.0
South,86.0
South,154.0
South,167.0
South,139.0
South,127.0
South,96.0
South,50.0
South,44.0
South,101.0
South,134.0
South,86.0
South,140.0
South,53.0
South,55.0
South,76.0
South,77.0
South,115.0
South,129.0
South,123.0
South,50.0
South,39.0
South,151.0
South,54.0
South,82.0
South,58.0
South,81.0
South,42.0
South,68.0
South,61.0
South,81.0
South,37.0
South,37.0
South,41.0
South,51.0
South,69.0
South,123.0
South,93.0
South,61.0
South,41.0
South,48.0
South,106.0
South,171.0
South,108.0
South,43.0
South,41.0
South,110.0
South,85.0
South,55.0
South,73.0
South,39.0
South,41.0
South,73.0
South,45.0
South,82.0
South,62.0
South,103.0
South,43.0
South,57.0
South,42.0
South,92.0
South,78.0
South,49.0
South,100.0
South,154.0
South,122.0
South,278.0
South,274.0
South,327.0
South,229.0
South,120.0
South,118.0
South,168.0
South,162.0
South,316.0
South,248.0
South,188.0
South,108.0
South,138.0
South,124.0
South,180.0
South,138.0
South,78.0
South,92.0
South,62.0
South,51.0
South,112.0
South,74.0
South,75.0
South,89.0
South,52.0
South,55.0
South,73.0
South,86.0
South,108.0
South,73.0
South,46.0
South,62.0
South,48.0
South,73.0
South,62.0
South,64.0
South,47.0
South,39.0
South,37.0
South,51.0
South,64.0
South,42.0
South,44.0
South,43.0
South,65.0
South,46.0
South,40.0
South,210.0
South,177.0
South,104.0
South,113.0
South,148.0
South,109.0
South,164.0
South,277.0
South,276.0
South,251.0
South,62.0
South,95.0
South,130.0
South,123.0
South,109.0
South,131.0
South,86.0
South,72.0
South,129.0
South,166.0
South,77.0
South,116.0
South,119.0
South,81.0
South,39.0
South,46.0
South,80.0
South,89.0
South,60.0
South,103.0
South,45.0
South,86.0
South,51.0
South,42.0
South,63.0
South,56.0
South,65.0
South,44.0
South,42.0
South,76.0
South,65.0
South,38.0
South,52.0
South,55.0
South,61.0
South,49.0
South,140.0
South,58.0
South,42.0
South,40.0
South,2546.0
South,2745.0
South,1483.0
South,954.0
South,1115.0
South,1190.0
South,1728.0
South,1732.0
South,1808.0
South,1244.0
South,1162.0
South,1507.0
South,4141.0
South,1713.0
South,1678.0
South,1745.0
South,900.0
South,719.0
South,964.0
South,1103.0
South,1069.0
South,1143.0
South,909.0
South,772.0
South,626.0
South,773.0
South,750.0
South,622.0
South,661.0
South,620.0
South,521.0
South,351.0
South,2149.0
South,341.0
South,578.0
South,491.0
South,549.0
South,345.0
South,274.0
South,389.0
South,407.0
South,461.0
South,481.0
South,415.0
South,296.0
South,213.0
South,389.0
South,459.0
South,70.0
South,58.0
South,39.0
South,42.0
South,41.0
South,46.0
South,45.0
South,61.0
South,85.0
South,81.0
South,100.0
South,75.0
South,54.0
South,132.0
South,99.0
South,57.0
South,54.0
South,39.0
South,46.0
South,43.0
South,44.0
South,43.0
South,39.0
South,45.0
South,46.0
South,50.0
South,41.0
South,49.0
South,41.0
South,39.0
South,420.0
South,455.0
South,233.0
South,228.0
South,213.0
South,285.0
South,351.0
South,250.0
South,369.0
South,324.0
South,132.0
South,191.0
South,299.0
South,234.0
South,286.0
South,319.0
South,202.0
South,104.0
South,223.0
South,237.0
